Subject,AgeGroup,Group,Condition,ExperimentName,Session,SessionDate,SessionTime,Block,Contrast,Word,Talker,TalkerAccent,Mean Stimulus1.ACC,Mean Stimulus1.RT
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,40,Final d/t,weed,Juan,4.95,1,2652
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,41,Initial v/f,veil,Francisco,5.91,1,853
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,42,Final b/p,mob,Juan,4.95,1,4140
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,43,Final d/t,code,David,5.74,1,1489
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,44,Initial s/z,zinc,Javier,5.11,1,1385
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,45,Initial v/f,fail,Juan,4.95,1,1515
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,46,Final d/t,wheat,Javier,5.11,1,1677
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,47,Final d/t,coat,Juan,4.95,1,1765
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,48,Final b/p,lobe,Nicolas,5.49,1,1901
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,49,Initial v/f,veil,Juan,4.95,1,2802
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,50,Initial v/f,feel,Nicolas,5.49,1,2084
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,51,Final d/t,tote,Francisco,5.91,1,2195
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,52,Final d/t,wheat,Nicolas,5.49,1,3312
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,53,Final d/t,code,Francisco,5.91,1,2024
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,54,Initial v/f,van,Nicolas,5.49,1,1646
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,55,Final b/p,cop,Javier,5.11,1,2275
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,56,Initial s/z,zip,David,5.74,1,2219
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,57,Final b/p,mop,Juan,4.95,0,7605
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,58,Initial s/z,zoo,Javier,5.11,1,900
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,59,Final b/p,mob,David,5.74,0,7293
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,60,Initial s/z,sue,Francisco,5.91,0,2057
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,61,final d/t,toad,Javier,5.11,1,1464
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,62,Initial v/f,feel,David,5.74,1,1283
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,63,Initial v/f,fail,Nicolas,5.49,1,2224
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,64,Final b/p,rib,David,5.74,1,1783
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,65,Final d/t,seat,Juan,4.95,1,2167
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,66,Final b/p,rib,Nicolas,5.49,1,3195
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,67,Final d/t,seed,David,5.74,1,2056
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,68,Final d/t,toad,Nicolas,5.49,1,1570
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,69,Final b/p,mob,Francisco,5.91,1,4530
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,70,Initial s/z,zoo,David,5.74,1,1121
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,71,Final b/p,mop,Javier,5.11,1,1489
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,72,Final b/p,cop,Nicolas,5.49,1,4726
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,73,Initial v/f,van,David,5.74,1,1040
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,74,Final d/t,weed,Francisco,5.91,1,1543
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,75,Final d/t,tote,David,5.74,1,2031
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,76,Initial v/f,van,Juan,4.95,1,1444
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,77,Final b/p,rip,Javier,5.11,1,1772
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,78,Initial v/f,fan,David,5.74,1,1539
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,79,Final b/p,rib,Javier,5.11,1,1775
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,80,Final d/t,seat,Francisco,5.91,1,3657
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,81,Final d/t,tote,Javier,5.11,1,1123
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,82,Initial s/z,zinc,Juan,4.95,1,2034
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,83,Initial v/f,veal,Javier,5.11,1,1519
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,84,Initial s/z,sue,Juan,4.95,1,3404
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,85,Initial s/z,zinc,Nicolas,5.49,0,1911
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,86,Final d/t,wheat,David,5.74,1,2182
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,87,Initial s/z,seal,Javier,5.11,1,4694
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,88,Final b/p,lobe,David,5.74,1,1347
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,89,Initial s/z,sink,Juan,4.95,1,5599
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,90,Initial s/z,zeal,David,5.74,1,2726
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,91,Initial v/f,fail,Javier,5.11,1,2157
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,92,Final b/p,rib,Juan,4.95,0,3094
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,93,Initial s/z,zip,Javier,5.11,1,2184
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,94,Initial s/z,zinc,David,5.74,1,2749
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,95,Final d/t,toad,Juan,4.95,1,3215
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,96,Initial v/f,fail,David,5.74,1,2460
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,97,Initial s/z,sip,Juan,4.95,1,2904
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,98,Final b/p,cob,David,5.74,1,3632
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,99,Final b/p,rip,Francisco,5.91,1,3866
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,100,Initial s/z,zeal,Javier,5.11,1,1271
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,101,Final d/t,seat,David,5.74,1,5156
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,102,Initial s/z,zinc,Francisco,5.91,1,2559
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,103,Final d/t,toad,David,5.74,1,2284
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,104,Final b/p,lope,Javier,5.11,1,1777
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,105,Final b/p,cop,Francisco,5.91,1,3140
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,106,Final b/p,mop,David,5.74,1,1928
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,107,Initial v/f,vase,Juan,4.95,1,3147
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,108,Final b/p,lope,David,5.74,0,2720
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,109,Initial v/f,vase,Francisco,5.91,1,2372
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,110,Initial s/z,sue,David,5.74,1,4783
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,111,Final b/p,mop,Francisco,5.91,1,3449
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,112,Initial v/f,fan,Javier,5.11,1,2554
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,113,Final b/p,lobe,Francisco,5.91,1,2666
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,114,Initial v/f,veal,David,5.74,1,2580
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,115,Final d/t,seed,Juan,4.95,1,1915
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,116,final d/t,code,Nicolas,5.49,1,2228
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,117,Initial v/f,vase,Javier,5.11,1,1733
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,118,Final d/t,code,Juan,4.95,1,2418
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,119,Initial v/f,vase,Nicolas,5.49,1,1783
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,120,final d/t,weed,Javier,5.11,1,1951
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,121,Final b/p,mop,Nicolas,5.49,1,2589
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,122,Initial v/f,feel,Juan,4.95,1,1717
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,123,Final b/p,lope,Nicolas,5.49,1,5089
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,124,Initial v/f,veal,Francisco,5.91,1,2848
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,125,Initial s/z,zeal,Juan,4.95,1,3278
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,126,Initial s/z,sue,Nicolas,5.49,1,1421
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,127,Initial v/f,feel,Javier,5.11,1,2122
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,128,Initial s/z,zeal,Nicolas,5.49,1,2004
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,129,Initial s/z,sink,Francisco,5.91,1,3516
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,130,Initial s/z,zoo,Juan,4.95,1,2051
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,131,Final b/p,rip,David,5.74,1,2363
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,132,Final b/p,mob,Nicolas,5.49,1,2677
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,133,Initial v/f,face,Javier,5.11,1,3135
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,134,final d/t,coat,Nicolas,5.49,1,1239
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,135,Initial s/z,sink,Javier,5.11,1,1485
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,136,Final d/t,weed,Nicolas,5.49,1,1816
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,137,Final d/t,seed,Javier,5.11,1,3562
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,138,Final b/p,cop,David,5.74,1,2807
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,139,Initial v/f,veal,Nicolas,5.49,1,2452
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,140,Initial s/z,zip,Francisco,5.91,1,1936
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,141,final d/t,coat,Javier,5.11,1,1976
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,142,Initial v/f,fan,Francisco,5.91,1,2845
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,143,Final b/p,cob,Juan,4.95,1,2069
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,144,Initial s/z,sip,Javier,5.11,0,3743
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,145,Initial s/z,seal,Juan,4.95,1,3548
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,146,Initial v/f,fail,Francisco,5.91,1,2054
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,147,final d/t,weed,David,5.74,1,2028
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,148,Initial s/z,zip,Juan,4.95,1,3103
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,149,Final b/p,lobe,Javier,5.11,1,2980
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,150,Initial v/f,vase,David,5.74,1,2000
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,151,Initial s/z,zip,Nicolas,5.49,1,2749
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,152,final d/t,coat,Francisco,5.91,1,2152
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,153,Initial s/z,zoo,Nicolas,5.49,1,3151
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,154,Initial s/z,sink,David,5.74,0,2572
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,155,Final b/p,rip,Nicolas,5.49,1,2382
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,156,Initial s/z,sip,Francisco,5.91,0,7275
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,157,Initial s/z,seal,Nicolas,5.49,1,2123
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,158,Final b/p,cob,Francisco,5.91,1,5389
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,159,Initial v/f,van,Javier,5.11,1,4542
2107,ONH,1,PP3,PrePost3,2,10/17/2018,12:07:51,160,Initial s/z,seal,David,5.74,1,3157
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,1,Final b/p,lope,Francisco,5.91,0,4399
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,2,Initial v/f,fan,Nicolas,5.49,1,2518
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,3,Initial s/z,sue,Javier,5.11,1,1419
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,4,Initial v/f,fan,Juan,4.95,1,2365
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,5,Initial v/f,veil,David,5.74,1,1581
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,6,Final d/t,wheat,Juan,4.95,1,1175
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,7,Final b/p,rib,Francisco,5.91,0,3804
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,8,Initial s/z,sip,David,5.74,1,2092
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,9,Initial v/f,feel,Francisco,5.91,0,1846
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,10,Final b/p,rip,Juan,4.95,0,2461
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,11,final d/t,seat,Javier,5.11,1,1702
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,12,Final b/p,lobe,Juan,4.95,1,2097
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,13,Final d/t,code,Javier,5.11,0,1947
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,14,Final b/p,lope,Juan,4.95,1,5192
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,15,Final d/t,coat,David,5.74,0,2628
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,16,Initial v/f,veal,Juan,4.95,1,1606
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,17,Initial v/f,van,Francisco,5.91,1,1473
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,18,Final b/p,mob,Javier,5.11,0,2030
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,19,Final d/t,wheat,Francisco,5.91,1,2370
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,20,Initial s/z,sink,Nicolas,5.49,0,4679
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,21,Initial s/z,zeal,Francisco,5.91,1,1423
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,22,Final b/p,cop,Juan,4.95,1,1521
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,23,Initial s/z,zoo,Francisco,5.91,1,4184
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,24,Final b/p,cob,Javier,5.11,1,2859
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,25,Initial v/f,veil,Nicolas,5.49,0,7805
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,26,Initial v/f,face,Francisco,5.91,1,1174
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,27,Final b/p,cob,Nicolas,5.49,0,3254
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,28,Initial s/z,seal,Francisco,5.91,1,3453
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,29,Initial v/f,face,Nicolas,5.49,0,1056
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,30,Final d/t,seed,Francisco,5.91,1,1447
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,31,Final d/t,tote,Juan,4.95,1,1972
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,32,Initial s/z,sip,Nicolas,5.49,0,2174
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,33,Initial v/f,face,David,5.74,0,2131
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,34,Final d/t,seat,Nicolas,5.49,1,2410
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,35,Final d/t,toad,Francisco,5.91,1,3527
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,36,Initial v/f,face,Juan,4.95,1,1401
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,37,Final d/t,tote,Nicolas,5.49,0,3054
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,38,Initial v/f,veil,Francisco,5.91,0,1754
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,39,Final d/t,seed,Nicolas,5.49,1,2226
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,40,Final d/t,weed,Juan,4.95,0,2369
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,41,Initial v/f,veil,Francisco,5.91,1,3216
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,42,Final b/p,mob,Juan,4.95,0,2416
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,43,Final d/t,code,David,5.74,1,1423
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,44,Initial s/z,zinc,Javier,5.11,1,2244
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,45,Initial v/f,fail,Juan,4.95,1,2958
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,46,Final d/t,wheat,Javier,5.11,1,1622
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,47,Final d/t,coat,Juan,4.95,0,5026
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,48,Final b/p,lobe,Nicolas,5.49,1,3596
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,49,Initial v/f,veil,Juan,4.95,1,1804
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,50,Initial v/f,feel,Nicolas,5.49,1,1433
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,51,Final d/t,tote,Francisco,5.91,1,2283
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,52,Final d/t,wheat,Nicolas,5.49,0,2045
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,53,Final d/t,code,Francisco,5.91,1,2407
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,54,Initial v/f,van,Nicolas,5.49,1,1985
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,55,Final b/p,cop,Javier,5.11,1,4136
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,56,Initial s/z,zip,David,5.74,1,1335
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,57,Final b/p,mop,Juan,4.95,1,2972
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,58,Initial s/z,zoo,Javier,5.11,1,7062
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,59,Final b/p,mob,David,5.74,0,3470
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,60,Initial s/z,sue,Francisco,5.91,1,3237
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,61,final d/t,toad,Javier,5.11,1,4124
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,62,Initial v/f,feel,David,5.74,1,3028
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,63,Initial v/f,fail,Nicolas,5.49,1,1478
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,64,Final b/p,rib,David,5.74,1,2272
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,65,Final d/t,seat,Juan,4.95,1,1450
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,66,Final b/p,rib,Nicolas,5.49,1,5079
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,67,Final d/t,seed,David,5.74,1,1158
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,68,Final d/t,toad,Nicolas,5.49,1,1606
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,69,Final b/p,mob,Francisco,5.91,0,2198
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,70,Initial s/z,zoo,David,5.74,1,1296
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,71,Final b/p,mop,Javier,5.11,1,1730
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,72,Final b/p,cop,Nicolas,5.49,1,1746
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,73,Initial v/f,van,David,5.74,1,1340
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,74,Final d/t,weed,Francisco,5.91,1,1540
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,75,Final d/t,tote,David,5.74,0,3662
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,76,Initial v/f,van,Juan,4.95,1,2368
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,77,Final b/p,rip,Javier,5.11,1,1437
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,78,Initial v/f,fan,David,5.74,1,1571
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,79,Final b/p,rib,Javier,5.11,1,1283
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,80,Final d/t,seat,Francisco,5.91,1,1622
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,81,Final d/t,tote,Javier,5.11,1,1882
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,82,Initial s/z,zinc,Juan,4.95,1,1593
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,83,Initial v/f,veal,Javier,5.11,1,1702
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,84,Initial s/z,sue,Juan,4.95,1,5600
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,85,Initial s/z,zinc,Nicolas,5.49,1,4336
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,86,Final d/t,wheat,David,5.74,1,1524
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,87,Initial s/z,seal,Javier,5.11,1,3393
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,88,Final b/p,lobe,David,5.74,1,3305
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,89,Initial s/z,sink,Juan,4.95,1,2037
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,90,Initial s/z,zeal,David,5.74,1,1922
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,91,Initial v/f,fail,Javier,5.11,0,3135
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,92,Final b/p,rib,Juan,4.95,1,1534
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,93,Initial s/z,zip,Javier,5.11,1,1566
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,94,Initial s/z,zinc,David,5.74,1,2992
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,95,Final d/t,toad,Juan,4.95,0,4443
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,96,Initial v/f,fail,David,5.74,1,4082
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,97,Initial s/z,sip,Juan,4.95,1,1545
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,98,Final b/p,cob,David,5.74,1,2449
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,99,Final b/p,rip,Francisco,5.91,1,4710
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,100,Initial s/z,zeal,Javier,5.11,1,2800
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,101,Final d/t,seat,David,5.74,1,1635
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,102,Initial s/z,zinc,Francisco,5.91,0,2654
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,103,Final d/t,toad,David,5.74,1,1010
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,104,Final b/p,lope,Javier,5.11,0,3320
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,105,Final b/p,cop,Francisco,5.91,0,1935
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,106,Final b/p,mop,David,5.74,1,2321
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,107,Initial v/f,vase,Juan,4.95,1,2617
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,108,Final b/p,lope,David,5.74,0,3251
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,109,Initial v/f,vase,Francisco,5.91,1,3565
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,110,Initial s/z,sue,David,5.74,1,3196
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,111,Final b/p,mop,Francisco,5.91,1,1689
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,112,Initial v/f,fan,Javier,5.11,1,1657
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,113,Final b/p,lobe,Francisco,5.91,0,3920
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,114,Initial v/f,veal,David,5.74,1,2050
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,115,Final d/t,seed,Juan,4.95,1,2058
2104,ONH,1,PP3,PrePost3,2,10/23/2018,15:20:54,116,final d/t,code,Nicolas,5.49,1,1268
